,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
102,0,194.74016767734764,400,0.0076106999986222945,"[1, 5, 0, 7, 2, 4, 3, 6]",400,0.3,500
103,100,104.31347041678433,40502,3.4000513999999384,"[4, 7, 1, 5, 0, 6, 2, 3]",400,0.3,500
104,200,104.31347041678433,42507,3.6212166999976034,"[4, 7, 1, 5, 0, 6, 2, 3]",400,0.3,500
105,300,104.31347041678433,42507,3.6212166999976034,"[4, 7, 1, 5, 0, 6, 2, 3]",400,0.3,500
106,400,104.31347041678433,42507,3.6212166999976034,"[4, 7, 1, 5, 0, 6, 2, 3]",400,0.3,500
107,500,104.31347041678433,42507,3.6212166999976034,"[4, 7, 1, 5, 0, 6, 2, 3]",400,0.3,500
108,0,194.74016767734764,400,0.01323209999827668,"[1, 5, 0, 7, 2, 4, 3, 6]",400,0.4,500
109,100,104.31347041678433,40502,3.766728000002331,"[6, 0, 5, 1, 7, 4, 3, 2]",400,0.4,500
110,200,104.31347041678433,42106,3.9399921000003815,"[6, 0, 5, 1, 7, 4, 3, 2]",400,0.4,500
111,300,104.31347041678433,42106,3.9399921000003815,"[6, 0, 5, 1, 7, 4, 3, 2]",400,0.4,500
112,400,104.31347041678433,42106,3.9399921000003815,"[6, 0, 5, 1, 7, 4, 3, 2]",400,0.4,500
113,500,104.31347041678433,42106,3.9399921000003815,"[6, 0, 5, 1, 7, 4, 3, 2]",400,0.4,500
114,0,194.74016767734764,400,0.010688700000173412,"[1, 5, 0, 7, 2, 4, 3, 6]",400,0.5,500
115,100,104.31347041678433,40502,3.066151200000604,"[0, 6, 2, 3, 4, 7, 1, 5]",400,0.5,500
116,200,104.31347041678433,42908,3.307098800003587,"[0, 6, 2, 3, 4, 7, 1, 5]",400,0.5,500
117,300,104.31347041678433,42908,3.307098800003587,"[0, 6, 2, 3, 4, 7, 1, 5]",400,0.5,500
118,400,104.31347041678433,42908,3.307098800003587,"[0, 6, 2, 3, 4, 7, 1, 5]",400,0.5,500
119,500,104.31347041678433,42908,3.307098800003587,"[0, 6, 2, 3, 4, 7, 1, 5]",400,0.5,500
120,0,194.74016767734764,500,0.016710600000806153,"[1, 5, 0, 7, 2, 4, 3, 6]",500,0.2,500
121,100,104.31347041678433,50602,4.743663199995353,"[6, 2, 3, 4, 7, 1, 5, 0]",500,0.2,500
122,200,104.31347041678433,51604,4.813324399998237,"[6, 2, 3, 4, 7, 1, 5, 0]",500,0.2,500
123,300,104.31347041678433,51604,4.813324399998237,"[6, 2, 3, 4, 7, 1, 5, 0]",500,0.2,500
124,400,104.31347041678433,51604,4.813324399998237,"[6, 2, 3, 4, 7, 1, 5, 0]",500,0.2,500
125,500,104.31347041678433,51604,4.813324399998237,"[6, 2, 3, 4, 7, 1, 5, 0]",500,0.2,500
126,0,194.74016767734764,500,0.011130700004287064,"[1, 5, 0, 7, 2, 4, 3, 6]",500,0.3,500
127,100,104.31347041678433,50602,4.21282870000141,"[1, 7, 4, 3, 2, 6, 0, 5]",500,0.3,500
128,200,104.31347041678433,52606,4.3601267999983975,"[1, 7, 4, 3, 2, 6, 0, 5]",500,0.3,500
129,300,104.31347041678433,52606,4.3601267999983975,"[1, 7, 4, 3, 2, 6, 0, 5]",500,0.3,500
130,400,104.31347041678433,52606,4.3601267999983975,"[1, 7, 4, 3, 2, 6, 0, 5]",500,0.3,500
131,500,104.31347041678433,52606,4.3601267999983975,"[1, 7, 4, 3, 2, 6, 0, 5]",500,0.3,500
132,0,194.74016767734764,500,0.008699400001205504,"[1, 5, 0, 7, 2, 4, 3, 6]",500,0.4,500
133,100,104.31347041678433,50602,4.244936500006588,"[2, 6, 0, 5, 1, 7, 4, 3]",500,0.4,500
134,200,104.31347041678433,53107,4.513670700005605,"[2, 6, 0, 5, 1, 7, 4, 3]",500,0.4,500
135,300,104.31347041678433,53107,4.513670700005605,"[2, 6, 0, 5, 1, 7, 4, 3]",500,0.4,500
136,400,104.31347041678433,53107,4.513670700005605,"[2, 6, 0, 5, 1, 7, 4, 3]",500,0.4,500
137,500,104.31347041678433,53107,4.513670700005605,"[2, 6, 0, 5, 1, 7, 4, 3]",500,0.4,500
138,0,194.74016767734764,500,0.016559700001380406,"[1, 5, 0, 7, 2, 4, 3, 6]",500,0.5,500
139,100,104.31347041678433,50602,4.298748699999123,"[2, 3, 4, 7, 1, 5, 0, 6]",500,0.5,500
140,200,104.31347041678433,52606,4.460468299999775,"[2, 3, 4, 7, 1, 5, 0, 6]",500,0.5,500
141,300,104.31347041678433,52606,4.460468299999775,"[2, 3, 4, 7, 1, 5, 0, 6]",500,0.5,500
142,400,104.31347041678433,52606,4.460468299999775,"[2, 3, 4, 7, 1, 5, 0, 6]",500,0.5,500
143,500,104.31347041678433,52606,4.460468299999775,"[2, 3, 4, 7, 1, 5, 0, 6]",500,0.5,500
144,0,194.74016767734764,600,0.02012049999757437,"[1, 5, 0, 7, 2, 4, 3, 6]",600,0.2,500
145,100,104.31347041678433,60702,5.160484300002281,"[2, 6, 0, 5, 1, 7, 4, 3]",600,0.2,500
146,200,104.31347041678433,62505,5.323963499999081,"[2, 6, 0, 5, 1, 7, 4, 3]",600,0.2,500
147,300,104.31347041678433,62505,5.323963499999081,"[2, 6, 0, 5, 1, 7, 4, 3]",600,0.2,500
148,400,104.31347041678433,62505,5.323963499999081,"[2, 6, 0, 5, 1, 7, 4, 3]",600,0.2,500
149,500,104.31347041678433,62505,5.323963499999081,"[2, 6, 0, 5, 1, 7, 4, 3]",600,0.2,500
150,0,194.74016767734764,600,0.01067489999695681,"[1, 5, 0, 7, 2, 4, 3, 6]",600,0.3,500
151,100,104.31347041678433,60701,5.437445399998978,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.3,500
152,200,104.31347041678433,61302,5.4808780000021216,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.3,500
153,300,104.31347041678433,61302,5.4808780000021216,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.3,500
154,400,104.31347041678433,61302,5.4808780000021216,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.3,500
155,500,104.31347041678433,61302,5.4808780000021216,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.3,500
156,0,194.74016767734764,600,0.010883900002227165,"[1, 5, 0, 7, 2, 4, 3, 6]",600,0.4,500
157,100,104.31347041678433,60701,4.647347900005116,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.4,500
158,200,104.31347041678433,61302,4.723184900001797,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.4,500
159,300,104.31347041678433,61302,4.723184900001797,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.4,500
160,400,104.31347041678433,61302,4.723184900001797,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.4,500
161,500,104.31347041678433,61302,4.723184900001797,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.4,500
162,0,194.74016767734764,600,0.019881600004737265,"[1, 5, 0, 7, 2, 4, 3, 6]",600,0.5,500
163,100,104.31347041678433,60701,5.485309100004088,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.5,500
164,200,104.31347041678433,61302,5.561808600003133,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.5,500
165,300,104.31347041678433,61302,5.561808600003133,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.5,500
166,400,104.31347041678433,61302,5.561808600003133,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.5,500
167,500,104.31347041678433,61302,5.561808600003133,"[1, 7, 4, 3, 2, 6, 0, 5]",600,0.5,500
